id_Section,No_section,adm0code,adm0_en,adm0_fr,adm0_ht,adm1code,adm1_en,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm2_ht,adm3code,adm3_en,adm3_fr,IHSI_UNFPA_2019,IHSI_UNFPA_2019_female,IHSI_UNFPA_2019_male
921-06,6,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0921,Saint-Louis du Nord,Saint-Louis du Nord, ,HT0921-06,6e Section Lafague (Chamoise),6e Section Lafague (Chamoise),8 769,4 431,4 338
922-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0922,Anse-a-Foleur,Anse-à-Foleur, ,HT0922-01,1re Section Bas de Sainte Anne,1re Section Bas de Sainte Anne,12 385,6 086,6 299
922-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0922,Anse-a-Foleur,Anse-à-Foleur, ,HT0922-02,2e Section Mayance,2e Section Mayance,7 635,3 753,3 882
922-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0922,Anse-a-Foleur,Anse-à-Foleur, ,HT0922-03,3e Section Cotes de Fer,3e Section Cotes de Fer,15 993,8 191,7 801
931-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0931,Mole Saint Nicolas,Môle Saint Nicolas, ,HT0931-01,1re Section de Cotes de Fer,1re Section de Cotes de Fer,19 148,9 224,9 924
931-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0931,Mole Saint Nicolas,Môle Saint Nicolas, ,HT0931-02,2e Section Mare-Rouge,2e Section Mare-Rouge,20 597,9 995,10 602
931-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0931,Mole Saint Nicolas,Môle Saint Nicolas, ,HT0931-03,3e Section Dame,3e Section Dame,611,298,313
932-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0932,Baie de Henne,Baie de Henne, ,HT0932-01,1re Section Citerne Remy,1re Section Citerne Remy,1 845,895,950
932-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0932,Baie de Henne,Baie de Henne, ,HT0932-02,2e Section Dos d'Ane,2e Section Dos d'Ane,5 690,2 763,2 927
932-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0932,Baie de Henne,Baie de Henne, ,HT0932-03,3e Section Reserve ou Ti Paradis,3e Section Reserve ou Ti Paradis,18 746,9 101,9 645
932-04,4,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0932,Baie de Henne,Baie de Henne, ,HT0932-04,4e Section l'Estere Dere,4e Section l'Estère Dere,6 237,3 049,3 188
933-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0933,Bombardopolis,Bombardopolis, ,HT0933-01,1re Section Plate Forme,1re Section Plate Forme,16 268,8 015,8 253
933-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0933,Bombardopolis,Bombardopolis, ,HT0933-02,2e Section des Forges,2e Section des Forges,16 594,8 006,8 588
933-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0933,Bombardopolis,Bombardopolis, ,HT0933-03,3e Section Plaine d'Orange,3e Section Plaine d'Orange,10 075,4 863,5 213
934-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-01,1re Section Lacoma,1re Section Lacoma,30 110,14 802,15 308
934-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-02,2e Section Guinaudee,2e Section Guinaudee,27 915,13 725,14 191
934-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-03,3e Section Vieille Hatte,3e Section Vieille Hatte,33 308,16 523,16 785
934-04,4,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-04,4e Section la Montagne,4e Section la Montagne,14 587,7 170,7 418
934-05,5,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-05,5e Section Dessources,5e Section Dessources,26 564,13 379,13 185
934-06,6,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-06,6e Section Grande Source,6e Section Grande Source,28 922,14 220,14 702
934-07,7,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0934,Jean Rabel,Jean Rabel, ,HT0934-07,7e Section Diondion,7e Section Diondion,15 473,7 606,7 867
1011-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1011,Miragoane,Miragoâne, ,HT1011-01,1re Section Chalon,1re Section Chalon,35 103,17 482,17 621
1011-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1011,Miragoane,Miragoâne, ,HT1011-02,2e Section Belle Riviere,2e Section Belle Rivière,9 701,4 702,5 000
1011-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1011,Miragoane,Miragoâne, ,HT1011-03,3e Section Dessources,3e Section Dessources,9 763,4 733,5 030
1011-04,4,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1011,Miragoane,Miragoâne, ,HT1011-04,4e Section St-Michel,4e Section St-Michel,9 664,4 797,4 867
1012-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1012,Petite Riviere de Nippes,Petite Rivière de Nippes, ,HT1012-01,1re Section Fond des Lianes,1re Section Fond des Lianes,9 964,4 720,5 244
1012-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1012,Petite Riviere de Nippes,Petite Rivière de Nippes, ,HT1012-02,2e Section Cholette,2e Section Cholette,6 235,2 935,3 301
1012-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1012,Petite Riviere de Nippes,Petite Rivière de Nippes, ,HT1012-03,3e Section Silegue,3e Section Silègue,9 979,4 726,5 252
1012-04,4,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1012,Petite Riviere de Nippes,Petite Rivière de Nippes, ,HT1012-04,4e Section Bezin,4e Section Bezin,3 153,1 483,1 669
 ,0,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1013,Fonds des Negres,Fonds des Nègres, ,HT1013-01,1er Section Bouzi,1er Section Bouzi,6 278,3 158,3 120
1013-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1013,Fonds des Negres,Fonds des Nègres, ,HT1013-02,2e Section Fond-des-Negres ou Morne Brice,2e Section Fond-des-Nègres ou Morne Brice,12 388,6 250,6 138
1013-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1013,Fonds des Negres,Fonds des Nègres, ,HT1013-03,3e Section Pemerle,3e Section Pemerle,9 765,4 822,4 943
1013-04,4,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1013,Fonds des Negres,Fonds des Nègres, ,HT1013-04,4e Section Cocoyers-Ducheine,4e Section Cocoyers-Ducheine,5 893,2 909,2 984
1014-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1014,Paillant,Paillant, ,HT1014-01,1re Section Salagnac,1re Section Salagnac,9 605,4 749,4 856
1014-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1014,Paillant,Paillant, ,HT1014-02,2e Section Bezin II,2e Section Bezin II,8 200,4 025,4 175
1021-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau, ,HT1021-01,1re Section Baconnois-Grand-Fond,1re Section Baconnois-Grand-Fond,7 662,3 606,4 057
1021-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau, ,HT1021-02,2e Section Grande-Riviere-Joly,2e Section Grande-Rivière-Joly,17 235,8 113,9 122
1021-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1021,Anse-a-Veau,Anse-à-Veau, ,HT1021-03,3e Section Saut du Baril,3e Section Saut du Baril,10 659,5 018,5 641
1022-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1022,Petit Trou de Nippes,Petit Trou de Nippes, ,HT1022-01,1re Section Raymond,1re Section Raymond,7 870,3 545,4 325
1022-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1022,Petit Trou de Nippes,Petit Trou de Nippes, ,HT1022-02,2e Section Tiby,2e Section Tiby,14 802,6 747,8 055
1022-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1022,Petit Trou de Nippes,Petit Trou de Nippes, ,HT1022-03,3e Section Lieve ou Vigny,3e Section Liève ou Vigny,8 136,3 678,4 458
1023-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1023,L'Asile,L'Asile, ,HT1023-01,4e Section Morisseau,4e Section Morisseau,4 802,2 279,2 523
1023-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1023,L'Asile,L'Asile, ,HT1023-02,2e Section Changeux (Quartier de Changeux),2e Section Changeux (Quartier de Changeux),10 035,4 792,5 243
1023-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1023,L'Asile,L'Asile, ,HT1023-03,1re Section l'Asile ou Nan Paul,1re Section l'Asile ou Nan Paul,8 834,4 230,4 604
1023-04,4,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1023,L'Asile,L'Asile, ,HT1023-04,3e Section Tournade (Quartier de Changeux),3e Section Tournade (Quartier de Changeux),18 520,8 820,9 700
1024-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1024,Arnaud,Arnaud, ,HT1024-01,1re Section Baconnois-Barreau,1re Section Baconnois-Barreau,8 950,4 234,4 715
1024-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1024,Arnaud,Arnaud, ,HT1024-02,2e Section Baquet,2e Section Baquet,6 187,2 896,3 291
1024-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1024,Arnaud,Arnaud, ,HT1024-03,3e Section Arnaud (Morcou),3e Section Arnaud (Morcou),6 146,2 923,3 224
1025-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1025,Plaisance du Sud,Plaisance du Sud, ,HT1025-01,1re Section Plaisance du Sud (ou ti François),1re Section Plaisance du Sud (ou ti François),10 413,4 776,5 638
1025-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1025,Plaisance du Sud,Plaisance du Sud, ,HT1025-02,2e Section Anse aux Pins,2e Section Anse aux Pins,9 640,4 394,5 246
1025-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1025,Plaisance du Sud,Plaisance du Sud, ,HT1025-03,3e Section Vassal Labiche,3e Section Vassal Labiche,7 934,3 616,4 319
1031-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1031,Baraderes,Baradères, ,HT1031-01,1re Section Gerin ou Mouton,1re Section Gerin ou Mouton,6 050,2 764,3 286
1031-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1031,Baraderes,Baradères, ,HT1031-02,2e Section Tete d'Eau,2e Section Tête d'Eau,8 767,3 999,4 767
1031-03,3,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1031,Baraderes,Baradères, ,HT1031-03,3e Section Fond Tortue,3e Section Fond Tortue,10 747,4 919,5 828
1031-04,4,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1031,Baraderes,Baradères, ,HT1031-04,4e Section la Plaine,4e Section la Plaine,7 883,3 598,4 284
1031-05,5,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1031,Baraderes,Baradères, ,HT1031-05,5e Section Riviere Salee,5e Section Rivière Salee,8 656,3 954,4 703
1032-01,1,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1032,Grand-Boucan,Grand-Boucan, ,HT1032-01,1re Section Grand-Boucan,1re Section Grand-Boucan,3 841,1 768,2 073
1032-02,2,HT,Haiti,Haïti,Ayiti,HT10,Nippes,Nippes,Nip,HT1032,Grand-Boucan,Grand-Boucan, ,HT1032-02,2e Section Eaux Basses,2e Section Eaux Basses,2 132,1 025,1 107
